cartodb_id,pc_asian,pc_black,pc_white,pc_bachelors,median_income,x,y
43392,0.014646571853109743,0.22925068987476124,0.00615580556145192,0.06835066864784546,0.0889316442734229,-6.9336442258635715,-58.7739269327609
43311,0.026074943878432046,0.14608875841823518,0.003453634950785702,0.016404766016232083,0.1173515305938776,5.417258383521608,-59.89157967476175
43381,0.006033182503770739,0.04223227752639517,0.4891905480140775,0.09552538964303668,0.27125091499634,-5.37575878737415,-60.28197949319322
44409,0.17576443941109854,0.04507361268403171,0.4761041902604757,0.18618346545866368,0.244311022755909,58.46257205898013,8.505089276801968
43387,0.0,0.5260347129506008,0.029372496662216287,0.03938584779706276,0.12411550353798585,-6.2613937390276,-59.45532564385399
43171,0.0,1.0,0.0,0.0,0.0,18.006046084060504,-48.59040190191342
43390,0.0020183897734918146,0.21260372280780443,0.021753756447634,0.026463332585781565,0.08517965928136287,-6.667754411592356,-59.039348876029415
43394,0.0,0.5084860828241683,0.0006788866259334692,0.04310930074677529,0.10685157259370963,-7.202231265363448,-58.49322741817235
44598,0.0,0.8254966054815187,0.01910988182046769,0.07643952728187076,0.11482354070583715,44.62903969302242,-19.146239711453493
44600,0.010670731707317072,0.868140243902439,0.04268292682926829,0.1173780487804878,0.1621033515865936,44.42468733901341,-19.433946786577373
43739,0.006032171581769436,0.046916890080428965,0.8085344057193923,0.10031277926720286,0.20478718085127656,-12.987146841917557,-14.134351315174955
44603,0.011673151750972761,0.5400778210116732,0.028015564202334628,0.06770428015564202,0.16271534913860344,44.08661695982127,-19.899769940734473
44604,0.007732497387669801,0.6752351097178684,0.036363636363636355,0.058934169278996876,0.11999952000192,43.9818051533744,-20.05864882265193
44606,0.014459490475097543,0.8611429882946982,0.006196924489327519,0.10075740188202893,0.17846728613085547,43.75612545788972,-20.36000550940596
44607,0.012251148545176109,0.686064318529862,0.0451761102603369,0.07172026544155181,0.12170351318594726,43.65465853319148,-20.51419388980723
44738,0.11111111111111112,0.022222222222222223,0.7309309309309309,0.4318318318318318,0.38285446858212563,29.29139232147895,-39.05871074712595
44640,0.011663286004056797,0.18483772819472613,0.0633874239350913,0.05933062880324545,0.13818744725021104,40.39651878174323,-25.21271338963473
44626,0.07902261502469456,0.2477255003899142,0.08292175721341306,0.08370158565115673,0.10336758652965389,41.75973828650418,-23.275310234501426
44639,0.53568,0.0336,0.34656,0.10944,0.18204327182691268,40.49709382595567,-25.069596354922087
44646,0.0,0.0,0.9948126801152736,0.1510086455331412,0.12425150299398803,39.7703751100026,-26.13330021846888
44649,0.08970197698436115,0.1767483033343169,0.024786072587784005,0.048686928297432874,0.11020755916976333,39.468660575779545,-26.535048625879224
44637,0.4689768976897689,0.0,0.3580858085808581,0.1333333333333333,0.18194327222691106,40.68882659422814,-24.77322502616558
44652,0.06265790803436079,0.004547751389590703,0.843355229914098,0.09600808489135927,0.1999992000032,39.168081238158386,-26.99666155285846
44679,0.0381679389312977,0.16488549618320614,0.20572519083969462,0.1515267175572519,0.20533117867528528,36.38371723103222,-31.12536989033041
44654,0.11794186435015037,0.01637153357834948,0.7577681256264617,0.13732041430003342,0.24099903600385594,38.9609541087816,-27.301293407003204
44655,0.050092764378478656,0.050092764378478656,0.1566687280972995,0.09936095650381364,0.18259126963492145,38.84866165347741,-27.44802443292305
44669,0.013854527461652649,0.2226620484908461,0.12980372752762656,0.06382978723404255,0.1732633069467722,37.34874571784354,-29.574617304722143
44667,0.019763611703158303,0.1863979848866499,0.050959116450300324,0.07750435962022861,0.16795932816268735,37.57516037665235,-29.255079336647665
44684,0.02813653136531365,0.16651291512915128,0.26337638376383765,0.16789667896678964,0.2043991824032704,35.863499310767374,-31.909489513591694
44685,0.06360792492179354,0.0010427528675703858,0.8216892596454641,0.11470281543274242,0.18181927272290915,35.7861495505478,-32.075587136034194
44677,0.12082901554404145,0.05658031088082902,0.18383419689119168,0.12248704663212437,0.16879132483470066,36.564363884497794,-30.84040913096095
44680,0.07851239669421486,0.012396694214876032,0.7851239669421487,0.1590909090909091,0.21789512841948636,36.27725954017234,-31.283590093211053
44690,0.002955665024630541,0.0,0.851231527093596,0.12463054187192117,0.22235111059555762,35.29930603191551,-32.857761099331675
44692,0.02324500232450023,0.004649000464900046,0.9711761971176194,0.04184100418410041,0.11309554761780953,35.10495552424053,-33.15337254037847
44699,0.10509367681498828,0.016100702576112413,0.6879391100702577,0.08021077283372365,0.16416734333062669,34.378322943552014,-34.2470532795583
44781,0.06547392462885421,0.017510468214693566,0.8328892272554242,0.20555767034640277,0.2855948576205696,21.918472694270125,-38.80859572097077
44723,0.045115452930728245,0.4575488454706928,0.12948490230905857,0.10941385435168739,0.1770832916668333,31.578515100703235,-37.56764498209268
44788,0.021430415698424996,0.0,0.9315775884327394,0.2770462174025303,0.242999028003888,20.997051098302094,-38.14694540183306
44732,0.00589873832541373,0.6110109782074389,0.0581681140422743,0.135998689169261,0.1495994016023936,30.25710154831476,-38.5538352107843
44704,0.42382588774341357,0.014604810996563572,0.24140893470790376,0.09421534936998854,0.1353314586741653,33.87175035200628,-34.982416462606004
44716,0.05186837702175125,0.003904071388733965,0.7763524818739542,0.290574456218628,0.31147075411698355,32.49221765932214,-36.68578029989568
44714,0.09128345916266302,0.009608785175017159,0.7604667124227865,0.38023335621139326,0.3027747889008444,32.710568977084726,-36.39635677196025
44456,0.5356862745098039,0.006078431372549021,0.32941176470588235,0.1003921568627451,0.1983992064031744,59.751336916025714,1.0869285327302955
44720,0.03219149814279818,0.0,0.6999587288485349,0.24969046636401154,0.270438918244327,31.987347232809885,-37.20216073260766
44726,0.020263901979264844,0.6696512723845428,0.1668237511781338,0.09377945334590009,0.1663393346426614,31.15748560851105,-37.907609860654595
44734,0.04950777571693536,0.4873733770866029,0.08874304465686973,0.1401055785418747,0.18284726861092557,29.943512578963283,-38.735410487404245
44741,0.33583106267029966,0.23069936421435056,0.2590826521344233,0.174613987284287,0.20617517529929882,28.798458103628295,-39.253421637993036
44743,0.025049814972957583,0.04269854824935952,0.6783376031881584,0.0506689439225733,0.06875572497710009,28.47433418521903,-39.37843459681349
44746,0.2846263683960019,0.05568776772965255,0.5069014754878629,0.1375535459305093,0.3257506969972121,27.92912588251516,-39.5390554994282
44748,0.22503045066991478,0.03501827040194884,0.68605359317905,0.1623020706455542,0.1633313466746133,27.558106800060497,-39.6208388095242
44745,0.03573619631901841,0.0196319018404908,0.178680981595092,0.14125766871165646,0.11131555473778106,28.120037720213155,-39.48877520588469
44750,0.22821240372922574,0.08350222942845562,0.6274827725982975,0.2014592622618565,0.2307670769316923,27.235977788182673,-39.681920608178096
44752,0.2424390243902439,0.08560975609756097,0.594390243902439,0.10365853658536583,0.09532761868952525,26.844991725377515,-39.73041629030872
44756,0.0032656023222060963,0.027939042089985492,0.8095065312046446,0.06313497822931785,0.09249963000148001,26.082969526234997,-39.79582952377441
44784,0.3219247712639783,0.032192477126397834,0.5391392748220942,0.1741782446628262,0.225751096995612,21.508434503503956,-38.55093026109158
44777,0.1322170900692841,0.014434180138568129,0.8045612009237874,0.20236720554272516,0.1892672429310283,22.51852250608123,-39.11750158476521
44776,0.14317375886524822,0.0,0.7535460992907801,0.11391843971631205,0.21402314390742438,22.671456232885546,-39.18381758181229
44779,0.14448441247002397,0.0,0.8555155875299761,0.14088729016786572,0.2766668933324267,22.205272678761943,-38.963350019097945
44786,0.024793388429752063,0.011019283746556474,0.7376033057851238,0.22314049586776857,0.28641085435658253,21.237874580534367,-38.35062394496023
44792,0.4483344663494221,0.012916383412644459,0.5040788579197825,0.17811012916383412,0.3610505557977768,20.56252481674056,-37.740792941538785
44794,0.343042071197411,0.005825242718446602,0.625242718446602,0.17022653721682846,0.25591897632409477,20.36690374335299,-37.53706485674532
44443,0.4327550830069017,0.0027979854504756574,0.33855623950755453,0.07013616862525646,0.16774732901068395,59.94865565328844,3.3247335322867446
44442,0.07903951975987995,0.3246623311655828,0.39094547273636815,0.2351175587793897,0.2884748461006156,59.935186969014445,3.4797863690278388
44445,0.23436678928008406,0.005780346820809249,0.7267472411981082,0.13137151865475563,0.2273070907716369,59.95677087409277,2.9875502661138684
44448,0.04850550603041426,0.40272679601468275,0.3930256948085999,0.30440482433141053,0.3275386898452406,59.942256076291905,2.504338424494067
44451,0.2558139534883721,0.0,0.7317468902109248,0.1325040562466198,0.2706789172843309,59.89757568586148,1.9547725666056104
44454,0.07723761926397091,0.2383007723761926,0.5009086778736938,0.2751022262607905,0.4039023843904624,59.8232606925139,1.453790990422398
44453,0.33626962849482955,0.0072769054002297965,0.5771734967445423,0.14438912294140174,0.3289586841652633,59.851560722073295,1.6338630872754798
44516,0.012780790085205268,0.8752904725019363,0.061580170410534485,0.10921766072811774,0.13817944728221085,54.03848002845926,-7.887326887634709
44836,0.13583617747440271,0.32764505119453924,0.4122866894197951,0.1228668941979522,0.2643029427882288,18.668631681224987,-31.397959031190975
44852,0.0,0.516164994425864,0.36845039018952064,0.10033444816053512,0.34625061499753995,20.27010951834931,-15.915026350227306
44853,0.0120415982484948,0.6305418719211823,0.14942528735632182,0.09469074986316366,0.30499878000487995,20.329414232484957,-15.794021238646073
44872,0.039799610353465076,0.5212913999443362,0.33398274422488167,0.1024213748956304,0.243435026259895,22.171014322125544,-13.388229395229724
44875,0.040311173974540315,0.07036775106082037,0.8479490806223478,0.14603960396039603,0.3930744277022892,22.555957483828017,-12.984643249533466
44892,0.0,0.9128268991282688,0.0303030303030303,0.18762972187629723,0.3239827040691837,24.87080017261128,-10.94940816128745
44900,0.009350057012542759,0.6458380843785634,0.17537058152793614,0.17514253135689853,0.17655129379482482,25.986768392391735,-9.988751973331086
44902,0.09217214503558115,0.5957302609284988,0.18671636733310748,0.16333446289393422,0.2081671673313307,26.27501435206959,-9.759376517603462
44905,0.017204301075268817,0.7671554252199413,0.06529814271749756,0.10127077223851415,0.17060731757072975,26.680291656561355,-9.4196173763297
44909,0.03506375227686703,0.837887067395264,0.05191256830601093,0.14207650273224046,0.19295522817908733,27.225362962250035,-8.966765833378037
44910,0.033482142857142856,0.8381696428571428,0.002976190476190476,0.08258928571428571,0.16397134411462352,27.37702825187688,-8.845262981706677
44918,0.023750771128932764,0.8903454657618755,0.0020049352251696483,0.08729179518815547,0.18961124155503375,28.537173018505424,-7.943740726103073
44924,0.0,0.9453376205787778,0.01414790996784566,0.11318327974276528,0.22849908600365595,29.430547195599374,-7.306732276768528
44932,0.0,0.9343814080656186,0.0,0.08099794941900205,0.1615393538425846,30.709978795558765,-6.467715743588247
44930,0.015979814970563496,0.9179983179142136,0.029436501261564336,0.07905803195962993,0.19067923728305086,30.396265820758444,-6.664834511530706
44938,0.014727540500736378,0.8412371134020618,0.029160530191458024,0.05949926362297496,0.10290758836964653,31.703179692666232,-5.972275550065807
44939,0.012883435582822083,0.6190184049079756,0.2435582822085889,0.06809815950920244,0.15913536345854618,31.8857581668962,-5.89554454303923
44950,0.0,0.8957189901207464,0.009330406147091108,0.04939626783754116,0.15611137555449778,33.8443675252434,-5.502087276560162
44951,0.001234350202786105,0.8211955563392698,0.00652442250044084,0.030329747839887143,0.11261554953780185,34.021672035800584,-5.501463191361211
44530,0.0,0.7210291734197731,0.013168557536466775,0.02025931928687196,0.052939788240847045,52.39522511031533,-9.681285969751844
44959,0.0,0.9101469080970276,0.007516228220020498,0.1007857874957294,0.17749929000283995,35.405746518085685,-5.729587200900129
44963,0.0,0.959375,0.01484375,0.090625,0.31099875600497606,36.04832399934231,-6.034165730632092
44968,0.009915534337128168,0.783327212633125,0.040396621373485125,0.03268453911127433,0.1105995576017696,36.695205956564756,-6.533338114980719
44971,0.014075214427094787,0.9511765999560146,0.010776336045744449,0.11436111722014515,0.2565709737161052,37.07152829970949,-6.934269928091089
44995,0.026811897779639715,0.8919145370758275,0.03225806451612903,0.11897779639715123,0.2833308666765333,37.65151363944556,-11.007824931333476
45000,0.091183879093199,0.8211586901763224,0.05289672544080605,0.14256926952141058,0.23013107947568204,37.335543731594235,-11.8719006637396
44979,0.02077783697389451,0.742141715503463,0.13425679275439534,0.06233351092168354,0.30312278750884997,37.723338918665725,-8.199079999487793
44998,0.021256931608133092,0.8354898336414048,0.099815157116451,0.1529574861367837,0.3776184895260419,37.47886941555971,-11.507199233845158
45023,0.009493670886075948,0.3969258589511753,0.0216998191681736,0.059222423146473774,0.1453314186743253,34.834555312811915,-15.525771413014061
45025,0.018134715025906734,0.24643782383419685,0.04112694300518135,0.06573834196891193,0.12590749637001453,34.57881834124099,-15.807933205903753
43313,0.024906015037593984,0.2523496240601503,0.0042293233082706765,0.03054511278195489,0.06723973104107583,5.238649392604655,-60.17924085609575
45029,0.0,0.6781326781326782,0.011232011232011231,0.07055107055107054,0.17522329910680354,34.0705831602447,-16.34937854779931
45032,0.01877773984294981,0.6858996244452032,0.015022191874359847,0.047115056333219524,0.15254738981044078,33.66589031319753,-16.750866494783278
45034,0.10744336569579288,0.4064724919093851,0.02588996763754045,0.07055016181229773,0.1076835692657229,33.44634588696044,-16.985387711538433
45016,0.0,0.9092531984528416,0.0008925914906277892,0.05563820291579887,0.1623193507225971,35.72396043046339,-14.446056443285695
45017,0.004827235772357724,0.6928353658536585,0.034044715447154476,0.020579268292682928,0.15560737757048973,35.60632055737699,-14.61026220837145
45041,0.1234494979326639,0.25812167749557,0.01831069108092144,0.0897814530419374,0.14621941512233952,32.455782552901844,-17.94026048682828
45039,0.024390243902439025,0.20089858793324772,0.03690629011553274,0.02567394094993581,0.17199931200275198,32.72700209595934,-17.686379440021046
45040,0.016832703538302986,0.16248711782892478,0.04843696324287187,0.05358983167296462,0.12617149531401872,32.6020252071715,-17.810045118842627
43320,0.0018224420723769847,0.2913303827128352,0.0002603488674824264,0.024342619109606875,0.09867160531357874,4.461805897361616,-61.20013287512478
43519,0.030044030044030043,0.1372701372701373,0.1642061642061642,0.13675213675213677,0.1784072863708545,-21.748328472307215,-39.16129071590099
45047,0.103078677309008,0.5370581527936146,0.025085518814139108,0.04994298745724059,0.10784756860972557,31.55986141289713,-18.755584867842725
45048,0.016218354430379747,0.37262658227848094,0.04944620253164556,0.017405063291139236,0.12770348918604324,31.440887732606342,-18.858825896369073
45050,0.0,0.7243271492030312,0.0,0.07656127515024823,0.15192339230643076,31.160828207512164,-19.114088606317132
45053,0.09431210500729217,0.42926592124453095,0.09042294603791928,0.054934370442391835,0.12639549441802234,30.74503617526339,-19.452014972880093
45637,0.11185770750988143,0.015810276679841893,0.8114624505928854,0.14466403162055336,0.4707141171435314,-42.74050536316034,-6.887841789230313
43547,0.0016083634901487738,0.6409328508242863,0.029754724567752314,0.07720144752714113,0.21125115499537997,-21.834755381143452,-34.145245144419775
45231,0.27687338501291986,0.11718346253229975,0.5558139534883721,0.1516795865633075,0.16658733365066541,5.17845010648379,-12.1337177139793
43551,0.031489361702127655,0.5273758865248227,0.003687943262411348,0.042553191489361694,0.08994364022543912,-21.729350675979084,-33.47401955551733
43504,0.027066569129480612,0.07534747622531092,0.606437454279444,0.11119239209948792,0.325998696005216,-20.74761675418868,-41.851369397776
43518,0.018976323119777157,0.16469359331476324,0.2682799442896936,0.06493732590529248,0.15607137571449714,-21.694216096899925,-39.350454858080525
43549,0.03333333333333333,0.5960526315789474,0.016666666666666666,0.09736842105263155,0.190499238003048,-21.782550094450144,-33.798242892245234
43550,0.01216640502354788,0.2800235478806907,0.018445839874411302,0.0521978021978022,0.12145951416194335,-21.75355781484716,-33.610244296400644
43552,0.01905468943330858,0.30215293244246477,0.06186587478346945,0.04058401385795595,0.08383566465734138,-21.69306415709369,-33.28208877950193
43554,0.0,0.5659699542782496,0.05813193990855649,0.03167864141084258,0.16030335878656482,-21.630697822196502,-32.92421145415728
43419,0.00944,0.39616,0.0048,0.04928,0.12029951880192483,-10.5265574896444,-54.88030413030315
43563,0.017863049950380416,0.200793913331128,0.1835924578233543,0.04002646377770426,0.08475966096135615,-21.34338183896818,-31.33037271890011
43568,0.0,0.7486880466472303,0.015160349854227406,0.09854227405247812,0.14205943176227298,-21.19060324508233,-30.467407426450418
43564,0.0,0.8200612557427258,0.0030627871362940273,0.10222052067381318,0.22642709429162286,-21.31150795811512,-31.144871295055637
44168,0.003198720511795282,0.004398240703718513,0.9836065573770494,0.10195921631347457,0.2458310166759333,-0.8162786385120431,40.40428976435227
44169,0.03372591006423983,0.002141327623126339,0.04014989293361884,0.07012847965738758,0.1269754920980316,-0.682944421889575,40.4970429347495
43566,0.004900459418070445,0.7451761102603369,0.021133231240428794,0.03920367534456356,0.13812344750620995,-21.24853873012706,-30.80170540045743
44337,0.09812050856826976,0.009950248756218905,0.7703150912106137,0.12741846323935874,0.2066671733313067,23.26859467564058,29.726460775453532
44194,0.00855397148676171,0.02158859470468432,0.9446028513238286,0.11975560081466398,0.22249911000356,2.879779098522443,42.31026044461879
43570,0.008507018290089324,0.6284559761803488,0.030625265844321563,0.05019140791152701,0.13739145043419826,-21.14551865321677,-30.12823327737486
43572,0.0,0.6434108527131783,0.012632787826586276,0.04249210450760838,0.09963560145759419,-21.106408254835763,-29.764968931274414
43577,0.016126076598863844,0.09877221916804106,0.03884918453362653,0.03408466190214404,0.1448794204823181,-21.038935280142027,-28.908201624636963
43579,0.023085460599334078,0.19001109877913427,0.05238623751387347,0.04239733629300777,0.14817940728237086,-21.02915339788866,-28.567637826294277
43580,0.056205493387589005,0.07706002034587996,0.06052899287894201,0.033316378433367246,0.14592341630633476,-21.0269374482021,-28.4273603974479
43587,0.0303030303030303,0.6017656883798616,0.05297065139584826,0.0789787640181341,0.12171151315394735,-21.096070454124426,-27.158679616582454
43598,0.11277658815132048,0.12276945039257672,0.1539376635736379,0.0939804901261004,0.16060335758656963,-21.546255283041194,-25.363176670145506
43605,0.06901408450704224,0.6591549295774648,0.06422535211267605,0.15323943661971828,0.20559517761928955,-22.092739418580422,-24.33217167443161
43602,0.02887909936368086,0.7591776798825257,0.03768967205090553,0.14586392559960837,0.2460590157639369,-21.82752550182373,-24.755531517102433
44552,0.010494402985074626,0.7395055970149254,0.001865671641791045,0.030550373134328363,0.10242359030563876,49.744794672489796,-12.574565051459752
44595,0.06888423258250392,0.004190675746464117,0.8158721843897329,0.2467260345730749,0.06590773636905452,44.95813087557097,-18.681785921326032
44771,0.10179153094462541,0.010586319218241042,0.7540716612377851,0.17128121606948968,0.20126719493122028,23.424006554949806,-39.45648321761068
45067,0.0038743004735256126,0.01721911321566939,0.9754627636676712,0.04347826086956521,0.16978732085071663,28.755237344158996,-20.928130854715892
45068,0.0020030045067601404,0.017526289434151226,0.9604406609914872,0.057085628442664,0.16033135867456533,28.61515107584809,-21.027130529148835
45081,0.0,0.005130397605814451,0.9717828131680206,0.09982898674647284,0.2281110875556498,26.53966005237154,-22.182271822070938
45082,0.002318989951043545,0.0012883277505797474,0.9724297861375935,0.05694408657562484,0.16817532729869084,26.364026249357842,-22.26343809664842
45083,0.0,0.0006485084306095979,0.9816255944660613,0.05642023346303501,0.19884720461118158,26.19408086602887,-22.332830504858997
43439,0.12827365045430253,0.20630678781400316,0.06146445750935329,0.10689470871191875,0.18185927256290974,-13.272808642539221,-51.872078203536354
45124,0.12754874237237682,0.1614823634469415,0.6526268789998512,0.16609614525971128,0.127563489746041,18.76166130200231,-23.507173601500128
45632,0.16077340749569594,0.053635280095351616,0.6558071778572375,0.29214673553171766,0.4217063131747472,-43.28891850772305,-6.239376157531747
43405,0.0,0.3097576948264571,0.0243614931237721,0.0320890635232482,0.09465962136151457,-8.669146866872026,-56.89918975314513
43415,0.10228580825522118,0.6081236638710737,0.03338266732445321,0.12662391054102942,0.17789528841884633,-9.971390614866554,-55.45136605305191
43660,0.029245283018867925,0.009669811320754718,0.9066037735849056,0.16108490566037734,0.26269094923620306,-24.737146911585143,-16.633579013735798
43674,0.017857142857142856,0.007653061224489797,0.9279336734693876,0.11543367346938775,0.18111127555489775,-23.03939041363929,-15.181316476948314
43413,0.021464925868554995,0.2639964593936712,0.0015490152688647934,0.07479530869661428,0.1280994876020496,-9.713405986836035,-55.72528406274705
43446,0.0,0.27341251713111003,0.0,0.0628140703517588,0.11360754556981773,-14.221173585731218,-50.82556316285642
43440,0.16406757634827812,0.21003898635477583,0.1585445094217024,0.11029889538661469,0.17840328638685443,-13.41210500402706,-51.729386591856915
43696,0.0013823064770932066,0.0033570300157977884,0.9559636650868876,0.04541864139020537,0.17554329782680866,-19.601562500921727,-14.536647579262803
43452,0.01768652165074202,0.18174425696279728,0.039438910347631626,0.047977231144541575,0.11970352118591525,-14.988850049204984,-49.92575502137409
43459,0.040571870170015456,0.05873261205564141,0.36785162287480677,0.12403400309119013,0.2498070007719969,-15.838188233753785,-48.91929894048659
44386,0.0873314172009728,0.031173999557815607,0.6977669688260005,0.29139951359717,0.5310698757204972,56.95244310295264,12.20565274354966
43469,0.04321608040201005,0.20100502512562815,0.007035175879396984,0.07638190954773869,0.12052351790592836,-17.095004120466303,-47.39156046576724
43249,0.05949834726813144,0.010888586428154772,0.8876142329379738,0.18782811588566983,0.35835856656573367,10.907381265956426,-52.08790865286538
43266,0.0,0.00925925925925926,0.9735449735449736,0.09193121693121692,0.3354226583093668,8.660846438226226,-53.64574126776434
43327,0.07576409814894533,0.22965992251399045,0.0185105467068446,0.08265174343521309,0.1348474606101576,3.563431060618049,-62.04014798613624
43232,0.10437051532941945,0.04283539899978256,0.7725592520113068,0.172428788867145,0.269750920996316,13.440626432853474,-50.815679811956336
43342,0.003389830508474576,0.1231638418079096,0.01271186440677966,0.03050847457627118,0.07683969264122943,1.0484459639031385,-63.08088888982304
43236,0.07142857142857144,0.03953556731334509,0.8392122281011171,0.21987066431510874,0.3534545861816553,12.804046818930974,-51.104953216467045
43252,0.017699115044247787,0.027216563700116877,0.906495241275672,0.20203706795792284,0.40485438058247775,10.464784902150505,-52.35431694382538
43253,0.0,0.05712270803949224,0.8935119887165021,0.08533145275035263,0.2395350418598326,10.316775869481273,-52.4444098509522
43254,0.05729665071770335,0.014712918660287079,0.8997607655502393,0.14126794258373201,0.3932744269022924,10.182120610189168,-52.53891761724778
43255,0.005766458433445458,0.019942335415665542,0.955069678039404,0.06583373378183566,0.22489910040359837,10.026147316746194,-52.63722093612345
43157,0.0,0.31715006305170235,0.0,0.014817150063051704,0.08063567745729018,18.050089689634937,-48.561750518434586
43269,0.0019098548510313215,0.0030557677616501145,0.962566844919786,0.10084033613445377,0.28279086883652466,8.29843521967104,-53.994859918128995
43644,0.001845018450184502,0.0,0.9763837638376384,0.061992619926199276,0.18975524097903612,-25.39047824125988,-19.19143457106458
45173,0.03712461574840387,0.3244265783873255,0.4568455899739891,0.07046583116576023,0.05541977832088672,10.968578097446258,-20.149216637184963
43676,0.20056764427625356,0.019489120151371806,0.7559129612109744,0.18543046357615894,0.26852692589229643,-22.73284564212092,-15.05276257505099
43679,0.012044894607172188,0.06487818231590474,0.9044620859567478,0.1155214891869696,0.2453230187079252,-22.251818179798377,-14.888291189280864
43708,0.0010635469290082426,0.0,0.9890986439776656,0.18319595852166976,0.3241907032371871,-17.773591448289782,-14.540516722412564
43709,0.0038224676152049273,0.0849437247823317,0.861754087916755,0.05882352941176471,0.23127107491570034,-17.62877137456589,-14.542787751551748
43710,0.004531722054380665,0.004028197381671702,0.9758308157099695,0.06419939577039274,0.22311510753956987,-17.46447494466756,-14.546111413928786
43711,0.0025963650888755742,0.01178350309566607,0.9115238665867786,0.09466746554823248,0.23875104499581995,-17.30912981328113,-14.547260989257417
43701,0.0,0.0022742040285899934,0.9769330734243018,0.08836907082521116,0.1810352758588966,-18.81071962853834,-14.529744641744495
43702,0.0012725344644750798,0.001696712619300106,0.9836691410392366,0.07889713679745493,0.2087791648833405,-18.660580247815126,-14.52825926273028
43703,0.001652892561983471,0.008057851239669421,0.9574380165289254,0.09504132231404958,0.2405550377798489,-18.496829143000518,-14.530252318448708
43704,0.0,0.002685546875,0.975830078125,0.051025390625,0.19009923960304156,-18.351491120281874,-14.531866871268804
43705,0.005183682668469687,0.003606040117196304,0.9621365787694386,0.06648636466080685,0.22087511649953404,-18.197867932313198,-14.534495302883021
43706,0.0046540490226497045,0.007446478436239528,0.9587340986658394,0.0521253490536767,0.24691501233995064,-18.036428346465463,-14.537801448447157
43731,0.012052730696798492,0.004896421845574387,0.919774011299435,0.08173258003766477,0.24672701309194764,-14.161252540907746,-14.358681235108362
43737,0.012134923899629781,0.007610037021801726,0.9551624845742492,0.10468942821883999,0.20597917608329566,-13.26232787121575,-14.200744901344454
43741,0.006313645621181263,0.06537678207739307,0.8513238289205703,0.0484725050916497,0.1603553585785657,-12.67254690927257,-14.07485087667332
43742,0.006144393241167435,0.027649769585253458,0.9284178187403994,0.11889400921658985,0.21769112923548303,-12.524058710714138,-14.042582100454347
43743,0.02178392699440683,0.0,0.9590815425375332,0.10273770974389168,0.1866672533309867,-12.348311485832552,-14.007756261921786
43744,0.0,0.002066969822240595,0.9656883009508062,0.08433236874741629,0.1677193291226835,-12.218888096302777,-13.983461940868573
43745,0.0,0.003933136676499508,0.9695181907571288,0.06129137987545068,0.17231531073875705,-12.082582109839652,-13.951945804950709
43747,0.0016114180478821363,0.0,0.960865561694291,0.06445672191528545,0.19435922256310972,-11.759766386274341,-13.889751654769547
43768,0.0,0.003301237964236589,0.9535075653370012,0.055295735900962865,0.20807516769932924,-8.577990199766793,-13.502265584443473
43749,0.0,0.009032943676939425,0.9909670563230606,0.1222104144527099,0.19157123371506515,-11.447779454850957,-13.822518138445858
